RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31
102001,0,United States,country,,124766.0,125165.0,125612.0,126527.0,127484.0,128463.0,129493.0,130585.0,131691.0,132777.0,133838.0,134928.0,135895.0,136867.0,137894.0,139065.0,140240.0,141365.0,142524.0,143746.0,144987.0,146227.0,147364.0,148448.0,149410.0,150396.0,151442.0,152608.0,153858.0,155154.0,156559.0,158038.0,159527.0,160979.0,162359.0,163743.0,165015.0,166311.0,167666.0,169123.0,170656.0,172107.0,173622.0,175159.0,176783.0,178365.0,179886.0,181334.0,182820.0,184436.0,186226.0,188221.0,190465.0,192904.0,195435.0,197968.0,200470.0,202858.0,205026.0,207259.0,209422.0,211787.0,214309.0,217243.0,220284.0,223322.0,226379.0,229448.0,232447.0,235169.0,237481.0,239537.0,241335.0,243057.0,244879.0,246855.0,248682.0,250086.0,250896.0,251325.0,251300.0,251064.0,250747.0,250357.0,249933.0,249548.0,249078.0,248544.0,247682.0,246567.0,245148.0,243717.0,242122.0,240520.0,238659.0,236859.0,234823.0,232553.0,230012.0,227265.0,224565.0,221813.0,219002.0,215911.0,212882.0,209922.0,207088.0,204269.0,201611.0,199458.0,197390.0,195393.0,193357.0,191492.0,189751.0,188087.0,186567.0,185421.0,184817.0,184541.0,184374.0,184132.0,183897.0,183830.0,183527.0,182851.0,181588.0,180171.0,178643.0,177182.0,175726.0,174546.0,173465.0,172554.0,171581.0,170544.0,169271.0,168124.0,167080.0,166197.0,165345.0,164581.0,164053.0,163580.0,163324.0,163141.0,163267.0,163494.0,163879.0,164258.0,164675.0,165115.0,165710.0,166541.0,167575.0,168793.0,170278.0,171885.0,173602.0,175281.0,177021.0,178768.0,180563.0,182325.0,184052.0,185646.0,187199.0,188670.0,190180.0,191617.0,192716.0,193434.0,194021.0,194638.0,195255.0,195662.0,196140.0,196805.0,197635.0,198591.0,199574.0,200637.0,201702.0,202629.0,203554.0,204313.0,205039.0,205782.0,206633.0,207542.0,208492.0,209616.0,210887.0,212113.0,213040.0,213923.0,214714.0,215593.0,216358.0,217156.0,218004.0,218975.0,220083.0,221178.0,222295.0,223345.0,224483.0,225633.0,226810.0,227919.0,228980.0,230035.0,231218.0,232511.0,233859.0,235201.0,236563.0,238077.0,239565.0,240875.0,242041.0,243134.0,244198.0,245157.0,246062.0,246965.0,247895.0,248711.0,249402.0,249914.0,250395.0,250849.0,251244.0,251572.0,251853.0,252137.0,252479.0,252903.0,253454.0,254138.0,255028.0,256108.0,257318.0,258462.0,258971.0,259251.0,259843.0,261434.0,263611.0,266054.0,268437.0,270758.0,272924.0,275231.0,277825.0,280916.0,285014.0,289988.0,295257.0,300015.0,304120.0,307785.0,311391.0,315217.0,319581.0,324481.0,330084.0,336186.0,341894.0,346337.0,348980.0,350060.0
394913,1,"New York, NY",msa,NY,186367.0,187480.0,188471.0,190466.0,192446.0,194560.0,196791.0,198971.0,201250.0,203581.0,205959.0,208255.0,210462.0,212895.0,215286.0,217763.0,220057.0,222433.0,224680.0,227063.0,229396.0,231935.0,234237.0,236487.0,238848.0,240667.0,242341.0,243818.0,245817.0,248076.0,250409.0,253401.0,256466.0,259578.0,262096.0,264561.0,267064.0,269976.0,273335.0,276398.0,279623.0,283300.0,287466.0,291087.0,293761.0,296055.0,298271.0,300563.0,303037.0,305739.0,308552.0,311393.0,314802.0,318371.0,322525.0,326660.0,331407.0,336050.0,340552.0,344705.0,348666.0,352624.0,357014.0,361906.0,366907.0,371613.0,376211.0,380857.0,385477.0,390560.0,395242.0,399954.0,403905.0,407868.0,410501.0,412986.0,415386.0,417941.0,419212.0,418724.0,417027.0,414769.0,413227.0,412668.0,411922.0,411404.0,411509.0,412136.0,412456.0,410820.0,409172.0,407608.0,407162.0,407045.0,406855.0,406345.0,405807.0,405460.0,404401.0,403231.0,401056.0,399139.0,396700.0,394445.0,392401.0,390366.0,388097.0,384416.0,380672.0,377240.0,375400.0,371618.0,368788.0,365031.0,362478.0,359015.0,356402.0,354659.0,353648.0,352420.0,352334.0,352926.0,352898.0,352954.0,352648.0,353816.0,355013.0,355495.0,355609.0,355027.0,353675.0,352103.0,351098.0,350873.0,352183.0,352263.0,351590.0,349797.0,348476.0,348420.0,348427.0,348348.0,347966.0,347937.0,347591.0,346922.0,345663.0,345346.0,344920.0,344871.0,344258.0,344556.0,344967.0,345993.0,347060.0,348514.0,350546.0,352291.0,354313.0,356237.0,358291.0,360212.0,361879.0,364235.0,366497.0,368739.0,370744.0,372750.0,375058.0,377621.0,380987.0,384561.0,387433.0,389211.0,390217.0,391750.0,393336.0,394973.0,396012.0,397529.0,399357.0,401319.0,402595.0,404348.0,406227.0,408469.0,409797.0,410961.0,412061.0,413391.0,415379.0,417349.0,418173.0,418579.0,418813.0,420364.0,421807.0,423368.0,424553.0,425540.0,426158.0,426857.0,427710.0,429420.0,431310.0,432816.0,434154.0,435295.0,437209.0,438873.0,441380.0,443337.0,445697.0,447877.0,450177.0,452184.0,453963.0,456659.0,459264.0,461844.0,463670.0,464942.0,465775.0,466533.0,468091.0,469549.0,471547.0,472807.0,473769.0,474222.0,475228.0,475990.0,476953.0,477000.0,477308.0,476293.0,474837.0,472918.0,471897.0,471952.0,472705.0,473643.0,473968.0,474328.0,473962.0,473940.0,473896.0,474764.0,476244.0,479179.0,482259.0,485196.0,486333.0,486860.0,487105.0,488039.0,490200.0,493948.0,498977.0,503988.0,507842.0,510234.0,512016.0,513694.0,516132.0,519226.0,523963.0,529376.0,535088.0,539743.0,543052.0,544976.0
753899,2,"Los Angeles, CA",msa,CA,184423.0,185159.0,186173.0,188128.0,190197.0,192192.0,194269.0,196462.0,198601.0,200600.0,202446.0,204400.0,205942.0,207645.0,209440.0,211888.0,214304.0,216558.0,218822.0,221155.0,223559.0,225896.0,227927.0,230016.0,231799.0,233882.0,236287.0,239287.0,242667.0,246161.0,250525.0,255048.0,259609.0,263676.0,267688.0,271670.0,275015.0,278174.0,281608.0,285466.0,290253.0,294102.0,299070.0,304231.0,310309.0,315396.0,320351.0,325364.0,331147.0,337562.0,344798.0,353110.0,363233.0,373205.0,382025.0,389117.0,396033.0,402768.0,407119.0,411642.0,415751.0,421407.0,427412.0,433282.0,438807.0,443809.0,449937.0,456591.0,463427.0,470296.0,474699.0,479306.0,483121.0,486955.0,490323.0,493093.0,496522.0,499029.0,499388.0,500113.0,498378.0,498327.0,497130.0,496903.0,496981.0,496741.0,495948.0,494183.0,491232.0,488593.0,483832.0,478751.0,472472.0,466776.0,462776.0,457523.0,452735.0,445210.0,437253.0,426673.0,416045.0,406887.0,399138.0,392414.0,387866.0,383196.0,377848.0,369734.0,364043.0,361092.0,359056.0,356128.0,352943.0,349241.0,346503.0,345086.0,344754.0,344684.0,345782.0,349077.0,350355.0,349635.0,349313.0,350854.0,353228.0,351587.0,348637.0,343966.0,339784.0,335663.0,331793.0,330126.0,329115.0,329204.0,327441.0,325509.0,320754.0,319006.0,317219.0,315060.0,311048.0,307239.0,306283.0,305637.0,304705.0,303648.0,302793.0,302621.0,302864.0,303532.0,304942.0,306102.0,307579.0,310138.0,313180.0,317992.0,322811.0,330030.0,337359.0,345655.0,352666.0,360028.0,366564.0,373394.0,379319.0,384073.0,389312.0,393785.0,398858.0,401275.0,402550.0,402255.0,402480.0,402468.0,402815.0,401014.0,400203.0,400232.0,402658.0,405520.0,409081.0,412905.0,415943.0,416981.0,418355.0,419567.0,420566.0,421635.0,423382.0,426436.0,428985.0,433339.0,436052.0,439062.0,440101.0,442377.0,444530.0,446469.0,447150.0,448358.0,450153.0,453312.0,456153.0,458261.0,461937.0,464403.0,467130.0,468446.0,471093.0,474322.0,475962.0,477433.0,479465.0,483356.0,488489.0,492681.0,496338.0,499957.0,503656.0,507315.0,509652.0,512220.0,513043.0,514135.0,514845.0,517461.0,518918.0,518518.0,517561.0,515789.0,514435.0,513819.0,514210.0,514606.0,513544.0,513634.0,515476.0,518357.0,519517.0,520471.0,522148.0,526103.0,530601.0,533989.0,532216.0,529664.0,530056.0,535895.0,542381.0,548214.0,551935.0,555070.0,557151.0,561258.0,565306.0,572027.0,582194.0,596077.0,610668.0,619809.0,625655.0,628765.0,634079.0,641019.0,649159.0,658120.0,671072.0,685296.0,697889.0,699483.0,697894.0,688628.0
394463,3,"Chicago, IL",msa,IL,143532.0,143862.0,144359.0,145327.0,146356.0,147353.0,148397.0,149624.0,150953.0,152324.0,153552.0,154647.0,155672.0,156554.0,157613.0,158627.0,159849.0,161062.0,162396.0,163835.0,165282.0,166745.0,168011.0,169151.0,170143.0,171191.0,172409.0,173475.0,174679.0,175725.0,176958.0,178287.0,179630.0,180911.0,181767.0,182705.0,183602.0,184678.0,185625.0,186724.0,187572.0,188357.0,189015.0,189932.0,190940.0,191927.0,192927.0,193729.0,194690.0,195522.0,196456.0,197633.0,198812.0,200238.0,201374.0,202664.0,203752.0,204924.0,206095.0,207384.0,208476.0,209600.0,210749.0,212132.0,213480.0,214808.0,216011.0,217273.0,218679.0,220122.0,221218.0,222261.0,223266.0,224283.0,225364.0,226320.0,227436.0,227929.0,228294.0,228574.0,228756.0,228827.0,228756.0,228925.0,229314.0,229786.0,230067.0,230017.0,229686.0,229377.0,228981.0,228667.0,227966.0,227361.0,226888.0,226202.0,225392.0,,,,,218189.0,218122.0,215657.0,214603.0,211806.0,209772.0,206559.0,203142.0,200857.0,198491.0,198001.0,196416.0,195844.0,194981.0,194397.0,192480.0,190637.0,188471.0,187879.0,186961.0,187089.0,185819.0,186238.0,184994.0,185140.0,182052.0,180285.0,177305.0,175441.0,172471.0,169814.0,167471.0,165602.0,164454.0,162961.0,162090.0,160443.0,159381.0,157655.0,156059.0,153562.0,151882.0,149608.0,148274.0,146049.0,145509.0,144770.0,144694.0,144167.0,143173.0,142131.0,141049.0,141151.0,141355.0,141463.0,142144.0,143197.0,144205.0,145178.0,146201.0,147907.0,149276.0,150937.0,152272.0,154244.0,155162.0,156462.0,157300.0,158777.0,159673.0,160132.0,160846.0,161858.0,162655.0,162988.0,163477.0,164024.0,164619.0,165294.0,165955.0,166815.0,167867.0,169363.0,170331.0,170464.0,170327.0,170215.0,170247.0,170298.0,170525.0,171366.0,172406.0,174217.0,175526.0,176368.0,176689.0,176942.0,177590.0,178085.0,178455.0,178813.0,179630.0,180910.0,182523.0,183965.0,185631.0,186801.0,187649.0,187798.0,188013.0,188334.0,189005.0,189630.0,190537.0,191728.0,193211.0,194284.0,194760.0,194994.0,195345.0,195722.0,196074.0,196308.0,196802.0,197150.0,197759.0,198254.0,198422.0,198774.0,198919.0,199436.0,199592.0,199676.0,199737.0,199713.0,199747.0,199638.0,199682.0,199801.0,200128.0,200567.0,200950.0,201068.0,200757.0,200578.0,201215.0,202298.0,204235.0,205902.0,207765.0,209165.0,210001.0,211000.0,211786.0,213273.0,214789.0,217051.0,219591.0,221935.0,223579.0,224978.0,226597.0,228219.0,229725.0,231169.0,233133.0,235443.0,238097.0,240245.0,241684.0,242148.0
394514,4,"Dallas, TX",msa,TX,95005.0,95081.0,94963.0,94905.0,95048.0,95109.0,95369.0,95527.0,95686.0,95742.0,95619.0,96133.0,96495.0,96118.0,95776.0,95798.0,96394.0,96173.0,95988.0,95994.0,96487.0,96825.0,97161.0,97085.0,96713.0,96702.0,96590.0,96610.0,96317.0,96741.0,96931.0,97197.0,97372.0,97848.0,98277.0,98387.0,98440.0,98693.0,99345.0,99471.0,99188.0,98848.0,98589.0,98683.0,98869.0,99501.0,100322.0,100447.0,101693.0,102931.0,105248.0,106455.0,107191.0,107238.0,106949.0,107187.0,107329.0,107370.0,107021.0,106744.0,107494.0,107512.0,107914.0,107496.0,108159.0,108287.0,108650.0,108594.0,108957.0,108713.0,108680.0,108318.0,108360.0,108796.0,109066.0,109617.0,110097.0,110411.0,110203.0,109784.0,110118.0,110850.0,111002.0,111029.0,110492.0,109972.0,109347.0,109924.0,111033.0,111665.0,112167.0,112318.0,112848.0,112650.0,113091.0,113266.0,113039.0,111918.0,110991.0,110518.0,110259.0,110095.0,110240.0,110029.0,109346.0,108092.0,106321.0,105402.0,104377.0,104748.0,104621.0,105280.0,105692.0,106048.0,106103.0,105550.0,105286.0,104968.0,105320.0,105487.0,105252.0,104847.0,104117.0,103893.0,103375.0,103194.0,102503.0,101901.0,100909.0,100242.0,99461.0,99116.0,98582.0,98051.0,97195.0,96461.0,95594.0,95005.0,94636.0,94575.0,94566.0,94446.0,94278.0,93962.0,93535.0,93645.0,93735.0,93951.0,93897.0,94249.0,95031.0,95453.0,95607.0,95627.0,96160.0,96864.0,97469.0,97947.0,98329.0,99025.0,99672.0,100649.0,101618.0,102630.0,103446.0,104339.0,105264.0,106171.0,106582.0,107169.0,107728.0,108398.0,108811.0,109543.0,109475.0,109625.0,109553.0,110342.0,111365.0,112466.0,113550.0,114493.0,115606.0,116986.0,118543.0,119969.0,121419.0,121815.0,122306.0,123119.0,124788.0,126539.0,127456.0,128293.0,128927.0,130094.0,131589.0,133062.0,134848.0,135565.0,136624.0,137618.0,139627.0,141471.0,143139.0,144597.0,146010.0,147591.0,149322.0,150994.0,152560.0,153002.0,153575.0,154208.0,155921.0,157859.0,160140.0,162457.0,164276.0,165069.0,165604.0,166136.0,166931.0,168347.0,168902.0,169504.0,169600.0,170550.0,172261.0,173629.0,174655.0,174734.0,174632.0,174826.0,175372.0,176944.0,179442.0,179987.0,180096.0,178733.0,179844.0,180476.0,181554.0,181566.0,181153.0,180613.0,180377.0,181644.0,183225.0,185225.0,186167.0,187345.0,188461.0,190232.0,191702.0,193525.0,195714.0,198860.0,202298.0,206952.0,211296.0,214844.0,217057.0,219307.0,222319.0,226334.0,230236.0,235854.0,240630.0,245290.0,246648.0,247079.0
394692,5,"Houston, TX",msa,TX,91874.0,92067.0,92299.0,92198.0,92118.0,91938.0,92644.0,92607.0,92616.0,91968.0,92599.0,92651.0,92691.0,92371.0,92062.0,92055.0,91712.0,91892.0,91810.0,91651.0,91416.0,91524.0,91313.0,91521.0,91324.0,91585.0,91488.0,92135.0,92778.0,93317.0,93867.0,94204.0,94319.0,93871.0,94059.0,94209.0,94812.0,94650.0,95045.0,94626.0,94383.0,94170.0,93815.0,94287.0,93988.0,93855.0,93166.0,93477.0,93939.0,94479.0,95873.0,96736.0,98124.0,97750.0,98108.0,97900.0,98206.0,98695.0,98588.0,98778.0,98992.0,99566.0,99868.0,100084.0,100333.0,100072.0,100002.0,99964.0,100403.0,100241.0,100403.0,100819.0,101533.0,101495.0,101173.0,101104.0,101877.0,102130.0,102446.0,102031.0,102712.0,102768.0,103528.0,103302.0,103581.0,102842.0,102754.0,103096.0,103624.0,103600.0,103099.0,102866.0,103323.0,103446.0,103731.0,103300.0,102652.0,101975.0,101434.0,101214.0,100956.0,100928.0,100720.0,100404.0,99920.0,99613.0,98846.0,98113.0,97252.0,97216.0,96999.0,97075.0,97042.0,97302.0,97440.0,97302.0,97092.0,96813.0,96830.0,96830.0,96565.0,96372.0,96102.0,96057.0,95868.0,95506.0,94771.0,93741.0,92933.0,92406.0,91916.0,91394.0,90692.0,90210.0,89482.0,89234.0,89059.0,89245.0,89353.0,89618.0,89734.0,89806.0,89294.0,89022.0,88778.0,89054.0,89219.0,89383.0,89258.0,89398.0,89723.0,90255.0,90415.0,90594.0,90765.0,91105.0,91661.0,92391.0,93356.0,94285.0,95215.0,96188.0,97052.0,98018.0,98744.0,99628.0,100270.0,101056.0,101886.0,103002.0,103831.0,104529.0,105077.0,106030.0,107021.0,108343.0,109406.0,110503.0,111399.0,112568.0,113912.0,115080.0,116351.0,117165.0,118098.0,118850.0,119438.0,119887.0,120176.0,120869.0,121311.0,121882.0,122695.0,123637.0,124273.0,124453.0,124725.0,125130.0,125657.0,125611.0,125462.0,125245.0,125960.0,126828.0,127410.0,127670.0,127891.0,128270.0,128525.0,128790.0,128903.0,128996.0,129006.0,129255.0,129663.0,130247.0,130736.0,131129.0,131461.0,132058.0,132676.0,133129.0,133462.0,133939.0,134623.0,135271.0,135709.0,136125.0,136744.0,137403.0,137600.0,137443.0,137235.0,137391.0,137514.0,137787.0,137900.0,138465.0,138754.0,139075.0,138946.0,139155.0,139547.0,140027.0,140323.0,140348.0,140351.0,140686.0,141990.0,143464.0,145154.0,146412.0,147685.0,148899.0,149574.0,150517.0,151766.0,154259.0,156852.0,159548.0,161571.0,163209.0,164165.0,165241.0,166556.0,168057.0,170247.0,172704.0,175332.0,177344.0,178730.0,179514.0
395209,6,"Washington, DC",msa,VA,124304.0,124344.0,124611.0,125130.0,125858.0,126559.0,127500.0,128721.0,130003.0,131199.0,132236.0,133560.0,134717.0,135780.0,136823.0,138246.0,139956.0,141677.0,143481.0,145300.0,147148.0,148847.0,150586.0,152301.0,153821.0,155198.0,156641.0,158488.0,160617.0,163001.0,165626.0,168371.0,170997.0,173390.0,175673.0,177862.0,179669.0,181800.0,183927.0,186526.0,188978.0,191703.0,194398.0,197105.0,199912.0,202738.0,205360.0,207865.0,210144.0,212795.0,215672.0,219343.0,223504.0,228197.0,233568.0,238909.0,244545.0,249086.0,253278.0,257098.0,261303.0,265405.0,269976.0,275540.0,281842.0,287865.0,293324.0,298104.0,302607.0,306426.0,309431.0,312069.0,314266.0,316590.0,319114.0,320982.0,321919.0,321774.0,321217.0,320262.0,318147.0,315676.0,313712.0,312657.0,311908.0,311409.0,310754.0,310743.0,310325.0,309073.0,307264.0,305268.0,303785.0,301739.0,299562.0,297072.0,295126.0,292657.0,289871.0,286608.0,283041.0,278989.0,274972.0,271262.0,267941.0,264740.0,261981.0,259513.0,256414.0,253478.0,250624.0,248771.0,247546.0,246742.0,245246.0,243538.0,241746.0,240805.0,240386.0,240554.0,241533.0,242104.0,242975.0,243646.0,244446.0,244400.0,243459.0,242199.0,240746.0,239372.0,238075.0,237665.0,237778.0,238652.0,238527.0,237967.0,236560.0,235551.0,234190.0,232842.0,231539.0,230741.0,230648.0,230230.0,230022.0,229904.0,230813.0,231617.0,232380.0,233139.0,234132.0,234872.0,235412.0,236555.0,238052.0,239901.0,241772.0,243681.0,245418.0,246790.0,248285.0,249673.0,250939.0,252349.0,254181.0,256015.0,257912.0,259252.0,260682.0,262056.0,263175.0,263771.0,263335.0,262720.0,262449.0,262093.0,262097.0,262076.0,262361.0,262493.0,262182.0,262519.0,262775.0,262758.0,262241.0,261944.0,261846.0,261693.0,261682.0,262248.0,262850.0,263676.0,264457.0,264572.0,264449.0,264294.0,264767.0,264907.0,264809.0,264643.0,264997.0,265534.0,266357.0,267207.0,268287.0,269784.0,270518.0,271003.0,270472.0,270571.0,270824.0,271576.0,272343.0,273317.0,274340.0,275027.0,275445.0,276130.0,277112.0,277973.0,278823.0,279611.0,280454.0,281153.0,281751.0,282544.0,283135.0,284237.0,285348.0,286659.0,287813.0,288891.0,289615.0,290054.0,290104.0,291006.0,292230.0,293861.0,295418.0,296847.0,297956.0,299174.0,300204.0,301785.0,302454.0,303728.0,305127.0,307312.0,309632.0,312052.0,314565.0,316603.0,318440.0,319601.0,321362.0,323697.0,326890.0,329628.0,331058.0,331488.0,331587.0,332091.0,332810.0,333900.0,335234.0,337825.0,340528.0,343094.0,344728.0,345188.0,344770.0,343301.0
394856,7,"Miami, FL",msa,FL,87676.0,87994.0,88254.0,88774.0,89202.0,89639.0,90088.0,90550.0,91060.0,91569.0,92121.0,92719.0,93300.0,93919.0,94628.0,95439.0,96378.0,97350.0,98509.0,99812.0,101215.0,102622.0,103852.0,105027.0,106108.0,107179.0,108193.0,109290.0,110462.0,111685.0,112989.0,114453.0,115852.0,117195.0,118391.0,119909.0,121443.0,123052.0,124683.0,126443.0,128236.0,129863.0,131441.0,133088.0,134860.0,136560.0,138198.0,139596.0,141225.0,142773.0,144593.0,146374.0,148674.0,151152.0,153831.0,156644.0,159484.0,162304.0,164904.0,167762.0,170502.0,173482.0,176671.0,180204.0,184242.0,188547.0,193294.0,197856.0,202299.0,206153.0,209474.0,212379.0,215297.0,217921.0,221013.0,224929.0,228738.0,231960.0,233940.0,235387.0,236248.0,236497.0,236933.0,236965.0,236571.0,235943.0,234485.0,232811.0,230611.0,228409.0,225951.0,223311.0,220336.0,217846.0,214579.0,211699.0,207275.0,203338.0,198347.0,193967.0,189412.0,185488.0,181188.0,176332.0,171011.0,165754.0,160987.0,156735.0,152823.0,149361.0,145929.0,142840.0,139395.0,136488.0,133508.0,130915.0,128554.0,126753.0,125278.0,123661.0,122489.0,121727.0,121248.0,120645.0,119788.0,118561.0,117405.0,116137.0,115082.0,113666.0,112515.0,111556.0,110671.0,109804.0,108916.0,108308.0,107649.0,106990.0,106329.0,105922.0,105724.0,105716.0,105964.0,106174.0,106624.0,106860.0,107236.0,107629.0,108273.0,109112.0,109911.0,110952.0,112251.0,113615.0,114807.0,116118.0,117864.0,119859.0,121890.0,123972.0,125973.0,127648.0,129527.0,131507.0,133700.0,135616.0,137979.0,140257.0,142635.0,144233.0,145769.0,146438.0,147361.0,147924.0,149077.0,150018.0,151073.0,152209.0,152815.0,153652.0,154320.0,155416.0,156100.0,156786.0,157248.0,157859.0,158271.0,158826.0,159634.0,160410.0,161615.0,162585.0,163795.0,164656.0,165459.0,166124.0,166823.0,167785.0,168791.0,169675.0,170290.0,170976.0,171872.0,172892.0,173776.0,174421.0,174803.0,175258.0,175700.0,176190.0,176641.0,177388.0,178062.0,178981.0,179446.0,180135.0,180441.0,181244.0,182201.0,182972.0,183680.0,184176.0,184899.0,185350.0,185737.0,186088.0,187184.0,188075.0,188905.0,188849.0,189140.0,189360.0,189492.0,189748.0,189916.0,189960.0,189861.0,190203.0,190571.0,190765.0,191004.0,192077.0,193077.0,194022.0,194556.0,194877.0,195028.0,195623.0,196774.0,198124.0,199295.0,200677.0,202123.0,203409.0,205118.0,206806.0,209730.0,213012.0,216816.0,220679.0,225019.0,229515.0,233748.0,237924.0,242621.0,247077.0,253067.0,259540.0,267886.0,275636.0,282925.0,287994.0
